trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
5479,False,"{'a': 1.0, 'e': 0.004162075846092773}",20,8,-20.390656876300188,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
5480,False,"{'a': 1.0, 'e': 0.004157913770246681}",20,0,23.870338256296616,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5481,False,"{'a': 1.0, 'e': 0.004153755856476434}",25,0,19.320576913128033,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
5482,False,"{'a': 1.0, 'e': 0.004149602100619957}",20,6,21.125719329373734,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5483,False,"{'a': 1.0, 'e': 0.004145452498519338}",20,4,23.684295349585238,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
5484,False,"{'a': 1.0, 'e': 0.0041413070460208186}",35,17,-26.204465453593276,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 1}",1
5485,False,"{'a': 1.0, 'e': 0.004137165738974797}",25,0,27.205298695817756,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
5486,False,"{'a': 1.0, 'e': 0.004133028573235823}",25,0,28.90857816790365,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
5487,False,"{'a': 1.0, 'e': 0.004128895544662587}",30,12,26.738569697554386,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
5488,False,"{'a': 1.0, 'e': 0.0041247666491179245}",20,0,29.77602547838719,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5489,False,"{'a': 1.0, 'e': 0.004120641882468807}",25,0,35.10041572844007,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
5490,False,"{'a': 1.0, 'e': 0.004116521240586338}",20,0,32.05624601317524,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
5491,False,"{'a': 1.0, 'e': 0.004112404719345751}",20,1,18.381659900584637,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
5492,False,"{'a': 1.0, 'e': 0.004108292314626405}",30,13,20.825951921232086,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
5493,False,"{'a': 1.0, 'e': 0.0041041840223117795}",20,6,18.516565632150634,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5494,False,"{'a': 1.0, 'e': 0.004100079838289467}",20,0,15.97726291590655,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
5495,False,"{'a': 1.0, 'e': 0.004095979758451178}",20,0,30.138371072990395,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5496,False,"{'a': 1.0, 'e': 0.004091883778692727}",20,0,-12.840714059424625,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
5497,False,"{'a': 1.0, 'e': 0.004087791894914034}",25,8,22.160048922577804,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5498,False,"{'a': 1.0, 'e': 0.00408370410301912}",20,0,29.634810010028495,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5499,False,"{'a': 1.0, 'e': 0.004079620398916101}",25,8,23.419053563758904,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5500,False,"{'a': 1.0, 'e': 0.004075540778517185}",20,14,9.77609898828068,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5501,False,"{'a': 1.0, 'e': 0.004071465237738667}",25,15,16.03479070900857,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5502,False,"{'a': 1.0, 'e': 0.0040673937725009286}",20,0,31.562086553313545,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5503,False,"{'a': 1.0, 'e': 0.004063326378728428}",20,6,21.942582202746753,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5504,False,"{'a': 1.0, 'e': 0.0040592630523497}",25,19,10.38173599809963,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5505,False,"{'a': 1.0, 'e': 0.00405520378929735}",20,0,13.897793093601528,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
5506,False,"{'a': 1.0, 'e': 0.004051148585508053}",20,0,31.835725589055997,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5507,False,"{'a': 1.0, 'e': 0.0040470974369225445}",35,0,-1.2427067455108856,"{0: 34, 1: 0, 2: 0, 3: 0, 4: 1}",0
5508,False,"{'a': 1.0, 'e': 0.004043050339485621}",20,0,32.04426354082019,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5509,False,"{'a': 1.0, 'e': 0.004039007289146136}",25,10,22.70249733687565,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5510,False,"{'a': 1.0, 'e': 0.00403496828185699}",20,7,21.457312767461328,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
5511,False,"{'a': 1.0, 'e': 0.004030933313575133}",30,21,15.826538905865462,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5512,False,"{'a': 1.0, 'e': 0.004026902380261558}",20,13,12.70740049144395,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5513,False,"{'a': 1.0, 'e': 0.004022875477881297}",25,1,32.597181937556506,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
5514,False,"{'a': 1.0, 'e': 0.004018852602403415}",25,15,13.96675326564635,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5515,False,"{'a': 1.0, 'e': 0.004014833749801012}",20,6,25.731183411916266,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5516,False,"{'a': 1.0, 'e': 0.004010818916051211}",20,0,24.40200348359755,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5517,False,"{'a': 1.0, 'e': 0.004006808097135159}",20,0,28.963510447405383,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5518,False,"{'a': 1.0, 'e': 0.004002801289038024}",20,0,27.393153829248597,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5519,False,"{'a': 1.0, 'e': 0.003998798487748986}",25,0,35.30401433070294,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
5520,False,"{'a': 1.0, 'e': 0.003994799689261237}",20,7,20.009361375741456,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
5521,False,"{'a': 1.0, 'e': 0.003990804889571976}",20,0,27.651887890140973,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5522,False,"{'a': 1.0, 'e': 0.003986814084682404}",20,2,30.31991433745609,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
5523,False,"{'a': 1.0, 'e': 0.003982827270597722}",20,3,11.522455779489082,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
5524,False,"{'a': 1.0, 'e': 0.003978844443327124}",20,10,17.782593690386108,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5525,False,"{'a': 1.0, 'e': 0.003974865598883797}",30,0,39.06465350368875,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
5526,False,"{'a': 1.0, 'e': 0.003970890733284913}",30,17,-19.484765711548626,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
5527,False,"{'a': 1.0, 'e': 0.003966919842551628}",20,1,-13.442484434810048,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
5528,False,"{'a': 1.0, 'e': 0.003962952922709076}",30,7,-5.431264491349118,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 1}",1
5529,False,"{'a': 1.0, 'e': 0.003958989969786367}",20,9,14.04144318974033,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5530,False,"{'a': 1.0, 'e': 0.003955030979816581}",25,0,34.16923628281016,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
5531,False,"{'a': 1.0, 'e': 0.0039510759488367644}",25,10,23.403163139995804,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5532,False,"{'a': 1.0, 'e': 0.0039471248728879275}",25,7,25.500817844602,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
5533,False,"{'a': 1.0, 'e': 0.00394317774801504}",25,0,27.66708506341692,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
5534,False,"{'a': 1.0, 'e': 0.003939234570267024}",20,11,18.372527030001994,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5535,False,"{'a': 1.0, 'e': 0.003935295335696758}",25,0,36.78478577217265,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
5536,False,"{'a': 1.0, 'e': 0.003931360040361061}",20,11,-7.070416742675792,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
5537,False,"{'a': 1.0, 'e': 0.0039274286803207}",20,0,23.188089554042353,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5538,False,"{'a': 1.0, 'e': 0.003923501251640379}",20,7,21.26780868703485,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
5539,False,"{'a': 1.0, 'e': 0.003919577750388739}",20,10,15.461387658814868,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5540,False,"{'a': 1.0, 'e': 0.00391565817263835}",25,0,16.91503773383501,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",1
5541,False,"{'a': 1.0, 'e': 0.0039117425144657115}",20,4,26.694202228073177,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
5542,False,"{'a': 1.0, 'e': 0.003907830771951246}",20,0,28.860667243830388,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5543,False,"{'a': 1.0, 'e': 0.0039039229411792944}",30,0,34.73450199287454,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
5544,False,"{'a': 1.0, 'e': 0.0039000190182381152}",25,20,8.019933230873571,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
5545,False,"{'a': 1.0, 'e': 0.003896118999219877}",20,0,31.874501876829175,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5546,False,"{'a': 1.0, 'e': 0.003892222880220657}",20,0,29.004606931413328,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5547,False,"{'a': 1.0, 'e': 0.0038883306573404366}",20,0,22.0257392827954,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5548,False,"{'a': 1.0, 'e': 0.003884442326683096}",25,1,38.95822487400641,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
5549,False,"{'a': 1.0, 'e': 0.003880557884356413}",30,7,26.927659903830882,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
5550,False,"{'a': 1.0, 'e': 0.0038766773264720567}",35,0,21.32650374085191,"{0: 34, 1: 0, 2: 0, 3: 1, 4: 0}",0
5551,False,"{'a': 1.0, 'e': 0.0038728006491455845}",25,0,32.72216642619206,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
5552,False,"{'a': 1.0, 'e': 0.0038689278484964388}",25,3,30.22553794852547,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
5553,False,"{'a': 1.0, 'e': 0.0038650589206479426}",25,18,13.310645058863104,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5554,False,"{'a': 1.0, 'e': 0.0038611938617272947}",20,4,17.099578132664913,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
5555,False,"{'a': 1.0, 'e': 0.0038573326678655673}",20,8,0.2337148631644097,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
5556,False,"{'a': 1.0, 'e': 0.003853475335197702}",35,22,-60.06282499720455,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 2}",1
5557,False,"{'a': 1.0, 'e': 0.0038496218598625042}",25,0,25.003196892739254,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
5558,False,"{'a': 1.0, 'e': 0.0038457722380026414}",20,0,-17.345596767413113,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
5559,False,"{'a': 1.0, 'e': 0.003841926465764639}",20,0,28.139699383420837,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5560,False,"{'a': 1.0, 'e': 0.003838084539298874}",30,0,45.03640571458092,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
5561,False,"{'a': 1.0, 'e': 0.0038342464547595754}",25,0,30.440952149627535,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
5562,False,"{'a': 1.0, 'e': 0.0038304122083048157}",25,11,15.938828960067392,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5563,False,"{'a': 1.0, 'e': 0.003826581796096511}",20,0,18.335709897654013,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
5564,False,"{'a': 1.0, 'e': 0.0038227552143004144}",20,8,20.71074505098713,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5565,False,"{'a': 1.0, 'e': 0.003818932459086114}",25,0,35.42874002468529,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
5566,False,"{'a': 1.0, 'e': 0.0038151135266270278}",30,13,26.729753054717285,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5567,False,"{'a': 1.0, 'e': 0.003811298413100401}",25,19,9.562308090442473,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5568,False,"{'a': 1.0, 'e': 0.0038074871146873005}",20,1,23.529613811565458,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
5569,False,"{'a': 1.0, 'e': 0.003803679627572613}",30,4,32.06656908815724,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
5570,False,"{'a': 1.0, 'e': 0.0037998759479450405}",30,0,37.79963038083446,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
5571,False,"{'a': 1.0, 'e': 0.0037960760719970956}",20,1,26.475487915924077,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
5572,False,"{'a': 1.0, 'e': 0.0037922799959250984}",30,18,18.46174955475707,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5573,False,"{'a': 1.0, 'e': 0.0037884877159291733}",25,5,25.006769250792978,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
5574,False,"{'a': 1.0, 'e': 0.003784699228213244}",20,0,25.7624275678288,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5575,False,"{'a': 1.0, 'e': 0.003780914528985031}",30,0,35.52000989711654,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
5576,False,"{'a': 1.0, 'e': 0.0037771336144560457}",25,0,31.978161087363993,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
5577,False,"{'a': 1.0, 'e': 0.00377335648084159}",30,3,34.724263720750976,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
5578,False,"{'a': 1.0, 'e': 0.0037695831243607482}",25,0,30.65388829391304,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
5579,False,"{'a': 1.0, 'e': 0.0037658135412363875}",25,0,30.439030811761388,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
5580,False,"{'a': 1.0, 'e': 0.0037620477276951512}",20,16,7.4808195339771055,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
5581,False,"{'a': 1.0, 'e': 0.0037582856799674557}",25,1,28.705518707105888,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
5582,False,"{'a': 1.0, 'e': 0.0037545273942874886}",30,19,15.518495061992162,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5583,False,"{'a': 1.0, 'e': 0.0037507728668932008}",20,8,19.84166601325417,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5584,False,"{'a': 1.0, 'e': 0.0037470220940263076}",30,0,38.18971313775165,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
5585,False,"{'a': 1.0, 'e': 0.0037432750719322816}",25,16,12.332086558060553,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5586,False,"{'a': 1.0, 'e': 0.0037395317968603493}",20,2,33.150359841875044,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
5587,False,"{'a': 1.0, 'e': 0.003735792265063489}",30,0,34.31430155909735,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
5588,False,"{'a': 1.0, 'e': 0.0037320564727984255}",20,0,19.795987513632667,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
5589,False,"{'a': 1.0, 'e': 0.003728324416325627}",25,1,36.90698658632415,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
5590,False,"{'a': 1.0, 'e': 0.003724596091909301}",20,13,12.367860708719961,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5591,False,"{'a': 1.0, 'e': 0.003720871495817392}",20,7,25.256647159880906,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
5592,False,"{'a': 1.0, 'e': 0.0037171506243215747}",25,12,7.9917714831525535,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
5593,False,"{'a': 1.0, 'e': 0.003713433473697253}",20,3,21.76475898149006,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5594,False,"{'a': 1.0, 'e': 0.0037097200402235555}",25,16,15.373489952796024,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5595,False,"{'a': 1.0, 'e': 0.003706010320183332}",25,12,19.168351169122293,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
5596,False,"{'a': 1.0, 'e': 0.0037023043098631486}",20,3,27.090318423054363,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5597,False,"{'a': 1.0, 'e': 0.0036986020055532857}",20,2,27.32890314550381,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
5598,False,"{'a': 1.0, 'e': 0.0036949034035477324}",20,0,29.465399923861224,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
5599,False,"{'a': 1.0, 'e': 0.003691208500144185}",25,10,27.23272309837456,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5600,False,"{'a': 1.0, 'e': 0.0036875172916440405}",20,0,30.175745145471954,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5601,False,"{'a': 1.0, 'e': 0.0036838297743523965}",20,0,27.899002055849174,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5602,False,"{'a': 1.0, 'e': 0.003680145944578044}",25,0,34.911174645730746,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
5603,False,"{'a': 1.0, 'e': 0.003676465798633466}",20,0,-23.549132099391127,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
5604,False,"{'a': 1.0, 'e': 0.0036727893328348327}",30,3,32.23433635258192,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
5605,False,"{'a': 1.0, 'e': 0.003669116543501998}",20,7,20.58060034904835,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
5606,False,"{'a': 1.0, 'e': 0.0036654474269584955}",20,9,21.83083587788216,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5607,False,"{'a': 1.0, 'e': 0.0036617819795315373}",25,4,-10.483063635336121,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 1}",1
5608,False,"{'a': 1.0, 'e': 0.0036581201975520055}",25,0,37.15803333811042,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
5609,False,"{'a': 1.0, 'e': 0.003654462077354454}",20,5,19.412463406352117,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
5610,False,"{'a': 1.0, 'e': 0.003650807615277099}",25,0,35.13207502553096,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
5611,False,"{'a': 1.0, 'e': 0.003647156807661822}",25,0,36.50097203803238,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
5612,False,"{'a': 1.0, 'e': 0.00364350965085416}",30,0,32.011635013331365,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
5613,False,"{'a': 1.0, 'e': 0.0036398661412033063}",20,2,29.904994762068334,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
5614,False,"{'a': 1.0, 'e': 0.0036362262750621027}",20,0,-15.9998463598621,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
5615,False,"{'a': 1.0, 'e': 0.0036325900487870406}",25,3,30.686969134443096,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
5616,False,"{'a': 1.0, 'e': 0.0036289574587382535}",20,7,22.90177713025086,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
5617,False,"{'a': 1.0, 'e': 0.0036253285012795154}",30,0,27.46548865806601,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
5618,False,"{'a': 1.0, 'e': 0.0036217031727782357}",25,3,-5.984940102625602,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
5619,False,"{'a': 1.0, 'e': 0.003618081469605458}",25,0,37.06820142717735,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
5620,False,"{'a': 1.0, 'e': 0.003614463388135852}",25,13,21.56061396645581,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5621,False,"{'a': 1.0, 'e': 0.003610848924747716}",20,1,23.899781519510743,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
5622,False,"{'a': 1.0, 'e': 0.0036072380758229686}",25,0,11.803100832902762,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
5623,False,"{'a': 1.0, 'e': 0.0036036308377471456}",25,3,34.48327597716347,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
5624,False,"{'a': 1.0, 'e': 0.0036000272069093985}",20,0,26.371061010263176,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5625,False,"{'a': 1.0, 'e': 0.003596427179702489}",20,0,-14.86066096439669,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
5626,False,"{'a': 1.0, 'e': 0.0035928307525227867}",20,4,26.779353380499188,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
5627,False,"{'a': 1.0, 'e': 0.0035892379217702637}",20,4,-18.781223402991046,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
5628,False,"{'a': 1.0, 'e': 0.0035856486838484933}",25,3,-9.727444933051027,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
5629,False,"{'a': 1.0, 'e': 0.003582063035164645}",25,0,35.54090056717046,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
5630,False,"{'a': 1.0, 'e': 0.0035784809721294804}",20,0,28.958875075872772,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5631,False,"{'a': 1.0, 'e': 0.003574902491157351}",20,1,23.618748242386015,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
5632,False,"{'a': 1.0, 'e': 0.0035713275886661935}",25,17,13.324481520090663,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5633,False,"{'a': 1.0, 'e': 0.0035677562610775273}",20,0,25.345448679038043,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5634,False,"{'a': 1.0, 'e': 0.0035641885048164497}",20,5,29.12057468431572,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5635,False,"{'a': 1.0, 'e': 0.003560624316311633}",25,0,22.246786341685606,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
5636,False,"{'a': 1.0, 'e': 0.003557063691995322}",25,16,15.911073051374066,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5637,False,"{'a': 1.0, 'e': 0.003553506628303326}",20,0,21.357578599196422,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5638,False,"{'a': 1.0, 'e': 0.003549953121675023}",20,1,29.419977543194452,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
5639,False,"{'a': 1.0, 'e': 0.003546403168553348}",25,0,32.687015352473274,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
5640,False,"{'a': 1.0, 'e': 0.0035428567653847946}",20,0,23.771169730420013,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5641,False,"{'a': 1.0, 'e': 0.00353931390861941}",20,0,27.48275939215346,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5642,False,"{'a': 1.0, 'e': 0.0035357745947107904}",25,8,3.5228685785559715,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
5643,False,"{'a': 1.0, 'e': 0.0035322388201160797}",20,0,32.7024751788558,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5644,False,"{'a': 1.0, 'e': 0.0035287065812959636}",25,2,38.21296715011195,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
5645,False,"{'a': 1.0, 'e': 0.0035251778747146674}",25,0,32.87494100657813,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
5646,False,"{'a': 1.0, 'e': 0.003521652696839953}",25,4,29.023315674194436,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
5647,False,"{'a': 1.0, 'e': 0.003518131044143113}",20,14,11.977105348945553,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5648,False,"{'a': 1.0, 'e': 0.00351461291309897}",20,0,19.421216106240614,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5649,False,"{'a': 1.0, 'e': 0.0035110983001858708}",35,15,19.707374148131766,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
5650,False,"{'a': 1.0, 'e': 0.003507587201885685}",20,11,12.76567029100834,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5651,False,"{'a': 1.0, 'e': 0.0035040796146837993}",20,12,13.114256292453911,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5652,False,"{'a': 1.0, 'e': 0.0035005755350691154}",30,0,-15.20689572306905,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
5653,False,"{'a': 1.0, 'e': 0.0034970749595340466}",25,0,38.882559612009416,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
5654,False,"{'a': 1.0, 'e': 0.0034935778845745125}",25,0,32.71907977106312,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
5655,False,"{'a': 1.0, 'e': 0.003490084306689938}",25,0,37.61906501016697,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
5656,False,"{'a': 1.0, 'e': 0.003486594222383248}",30,16,26.78088153049786,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5657,False,"{'a': 1.0, 'e': 0.0034831076281608645}",20,8,15.04512665702596,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5658,False,"{'a': 1.0, 'e': 0.003479624520532704}",25,1,40.89604469084698,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
5659,False,"{'a': 1.0, 'e': 0.003476144896012171}",20,0,23.585918336640734,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
5660,False,"{'a': 1.0, 'e': 0.003472668751116159}",30,8,-6.915444661502562,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
